t_ms,mode,phase,elapsed_s,target_c,measured_c,sensor_valid,error_c,p_term,i_term,d_term,pid_raw_pct,hard_cutoff,requested_heater_pct,applied_heater_pct,target_fan_pct,real_fan_pct
565185,MANUAL,IDLE,0,104.0,101.3,1,2.73,10.90,17.93,-20.73,8.09,0,8,6,90,90
566185,MANUAL,IDLE,0,104.0,103.4,1,0.56,2.26,17.95,-17.29,2.92,0,3,2,90,90
567185,MANUAL,IDLE,0,104.0,105.5,1,-1.46,-5.86,17.88,-16.22,-4.20,0,0,0,90,90
568185,MANUAL,IDLE,0,104.0,107.1,1,-3.10,-12.42,17.73,-13.13,-7.82,0,0,0,90,90
569186,MANUAL,IDLE,0,104.0,108.8,1,-4.82,-19.30,17.48,-13.76,-15.57,0,0,0,90,90
570186,MANUAL,IDLE,0,104.0,110.3,1,-6.34,-25.36,17.17,-12.11,-20.30,0,0,0,90,90
571186,MANUAL,IDLE,0,104.0,111.5,1,-7.55,-30.20,16.79,-9.69,-23.10,0,0,0,90,90
572186,MANUAL,IDLE,0,104.0,112.3,1,-8.31,0.00,0.00,0.00,0.00,1,0,0,90,90
573265,MANUAL,IDLE,0,104.0,112.8,1,-8.81,0.00,0.00,0.00,0.00,1,0,0,90,90
574183,MANUAL,IDLE,0,104.0,113.2,1,-9.24,0.00,0.00,0.00,0.00,1,0,0,90,90
575184,MANUAL,IDLE,0,104.0,113.2,1,-9.20,0.00,0.00,0.00,0.00,1,0,0,90,90
576184,MANUAL,IDLE,0,104.0,113.1,1,-9.08,0.00,0.00,0.00,0.00,1,0,0,90,90
