t_ms,mode,phase,elapsed_s,target_c,measured_c,sensor_valid,error_c,p_term,i_term,d_term,pid_raw_pct,hard_cutoff,requested_heater_pct,applied_heater_pct,target_fan_pct,real_fan_pct
432176,MANUAL,IDLE,0,97.0,91.4,1,5.57,22.27,-2.74,-19.54,-6.74,0,0,0,90,90
433176,MANUAL,IDLE,0,97.0,93.6,1,3.44,13.78,3.21,-16.99,-5.77,0,0,0,90,90
434176,MANUAL,IDLE,0,97.0,95.5,1,1.48,5.94,9.74,-15.68,-6.46,0,0,0,90,90
435177,MANUAL,IDLE,0,97.0,97.2,1,-0.23,-0.91,14.61,-13.70,-4.87,0,0,0,90,90
436176,MANUAL,IDLE,0,97.0,98.7,1,-1.72,-6.89,18.84,-11.95,-4.32,0,0,0,90,90
437254,MANUAL,IDLE,0,97.0,99.8,1,-2.78,-11.12,19.60,-8.47,-0.90,0,0,0,90,90
438174,MANUAL,IDLE,0,97.0,100.7,1,-3.70,0.00,0.00,0.00,0.00,1,0,0,90,90
439174,MANUAL,IDLE,0,97.0,101.4,1,-4.37,0.00,0.00,0.00,0.00,1,0,0,90,90
440174,MANUAL,IDLE,0,97.0,101.7,1,-4.71,0.00,0.00,0.00,0.00,1,0,0,90,90
441175,MANUAL,IDLE,0,97.0,101.7,1,-4.71,0.00,0.00,0.00,0.00,1,0,0,90,90
442174,MANUAL,IDLE,0,97.0,101.6,1,-4.60,0.00,0.00,0.00,0.00,1,0,0,90,90
443175,MANUAL,IDLE,0,97.0,101.3,1,-4.28,0.00,0.00,0.00,0.00,1,0,0,90,90
444175,MANUAL,IDLE,0,97.0,100.7,1,-3.70,0.00,0.00,0.00,0.00,1,0,0,90,90
445175,MANUAL,IDLE,0,97.0,100.0,1,-3.00,0.00,0.00,0.00,0.00,1,0,0,90,90
446175,MANUAL,IDLE,0,97.0,99.1,1,-2.11,-8.45,1.31,7.14,-1.41,0,0,0,90,90
447176,MANUAL,IDLE,0,97.0,98.0,1,-1.05,-4.19,1.25,8.52,5.58,0,6,4,90,90
448176,MANUAL,IDLE,0,97.0,96.8,1,0.21,0.83,1.26,10.04,12.14,0,12,9,90,90
449176,MANUAL,IDLE,0,97.0,95.7,1,1.29,5.16,1.33,8.65,15.13,0,15,12,90,90
450176,MANUAL,IDLE,0,97.0,94.5,1,2.49,9.96,1.45,9.61,21.03,0,21,16,90,90
451176,MANUAL,IDLE,0,97.0,93.3,1,3.73,14.92,1.64,9.91,26.46,0,26,20,90,90
452176,MANUAL,IDLE,0,97.0,91.9,1,5.13,20.52,1.90,11.20,33.61,0,34,27,90,90
453261,MANUAL,IDLE,0,97.0,90.2,1,6.84,27.35,2.24,13.67,43.27,0,43,34,90,90
454174,MANUAL,IDLE,0,97.0,88.9,1,8.07,32.26,2.64,9.82,44.72,0,45,36,90,90
455174,MANUAL,IDLE,0,97.0,87.4,1,9.57,38.27,3.12,12.02,53.41,0,53,42,90,90
456174,MANUAL,IDLE,0,97.0,86.4,1,10.60,42.40,3.65,8.26,54.32,0,54,43,90,90
457175,MANUAL,IDLE,0,97.0,84.2,1,12.81,51.23,4.29,17.65,73.16,0,73,58,90,90
458174,MANUAL,IDLE,0,97.0,83.7,1,13.27,53.06,4.95,3.68,61.70,0,62,49,90,90
459175,MANUAL,IDLE,0,97.0,82.1,1,14.85,59.41,5.70,12.69,77.80,0,78,62,90,90
460175,MANUAL,IDLE,0,97.0,82.1,1,14.87,59.48,6.44,0.14,66.06,0,66,52,90,90
461175,MANUAL,IDLE,0,97.0,80.9,1,16.08,64.33,7.24,9.70,81.28,0,81,64,90,90
462175,MANUAL,IDLE,0,97.0,81.2,1,15.77,63.06,8.03,-2.54,68.55,0,69,55,90,90
463176,MANUAL,IDLE,0,97.0,80.5,1,16.46,65.85,8.86,5.57,80.27,0,80,64,90,90
464176,MANUAL,IDLE,0,97.0,81.1,1,15.92,63.66,9.65,-4.37,68.95,0,69,55,90,90
465176,MANUAL,IDLE,0,97.0,80.9,1,16.09,64.37,10.46,1.42,76.25,0,76,60,90,90
466176,MANUAL,IDLE,0,97.0,82.2,1,14.83,59.34,11.20,-10.08,60.46,0,60,48,90,90
467177,MANUAL,IDLE,0,97.0,82.3,1,14.66,58.63,11.93,-1.42,69.14,0,69,55,90,90
468176,MANUAL,IDLE,0,97.0,84.1,1,12.93,51.73,12.58,-13.80,50.51,0,51,40,90,90
469267,MANUAL,IDLE,0,97.0,85.2,1,11.77,47.10,13.17,-9.26,51.00,0,51,40,90,90
470174,MANUAL,IDLE,0,97.0,87.0,1,9.97,39.87,13.66,-14.46,39.07,0,39,31,90,90
471174,MANUAL,IDLE,0,97.0,88.3,1,8.67,34.68,14.10,-10.38,38.39,0,38,30,90,90
472174,MANUAL,IDLE,0,97.0,90.2,1,6.81,27.25,14.44,-14.84,26.85,0,27,21,90,90
473175,MANUAL,IDLE,0,97.0,91.6,1,5.43,21.71,14.71,-11.10,25.32,0,25,20,90,90
474176,MANUAL,IDLE,0,97.0,93.4,1,3.58,14.33,14.89,-14.74,14.48,0,14,11,90,90
475175,MANUAL,IDLE,0,97.0,95.2,1,1.77,7.06,14.98,-14.54,7.50,0,7,5,90,90
476175,MANUAL,IDLE,0,97.0,96.7,1,0.31,1.22,14.99,-11.68,4.54,0,5,4,90,90
477175,MANUAL,IDLE,0,97.0,98.1,1,-1.11,-4.44,15.76,-11.32,-0.82,0,0,0,90,90
478176,MANUAL,IDLE,0,97.0,99.4,1,-2.39,-9.56,19.80,-10.24,-4.16,0,0,0,90,90
479176,MANUAL,IDLE,0,97.0,100.5,1,-3.48,0.00,0.00,0.00,0.00,1,0,0,90,90
480176,MANUAL,IDLE,0,97.0,101.3,1,-4.32,0.00,0.00,0.00,0.00,1,0,0,90,90
481176,MANUAL,IDLE,0,97.0,101.8,1,-4.84,0.00,0.00,0.00,0.00,1,0,0,90,90
482176,MANUAL,IDLE,0,97.0,102.5,1,-5.45,0.00,0.00,0.00,0.00,1,0,0,90,90
483177,MANUAL,IDLE,0,97.0,102.6,1,-5.57,0.00,0.00,0.00,0.00,1,0,0,90,90
484176,MANUAL,IDLE,0,97.0,102.5,1,-5.49,0.00,0.00,0.00,0.00,1,0,0,90,90
485265,MANUAL,IDLE,0,97.0,102.4,1,-5.37,0.00,0.00,0.00,0.00,1,0,0,90,90
486174,MANUAL,IDLE,0,97.0,101.9,1,-4.88,0.00,0.00,0.00,0.00,1,0,0,90,90
487174,MANUAL,IDLE,0,97.0,101.4,1,-4.37,0.00,0.00,0.00,0.00,1,0,0,90,90
488174,MANUAL,IDLE,0,97.0,100.6,1,-3.65,0.00,0.00,0.00,0.00,1,0,0,90,90
489175,MANUAL,IDLE,0,97.0,99.6,1,-2.63,-10.52,2.38,8.13,-2.51,0,0,0,90,90
490174,MANUAL,IDLE,0,97.0,98.7,1,-1.73,-6.91,2.29,7.20,2.58,0,3,2,90,90
491175,MANUAL,IDLE,0,97.0,97.6,1,-0.61,-2.45,2.26,8.93,8.74,0,9,7,90,90
492175,MANUAL,IDLE,0,97.0,96.4,1,0.56,2.25,2.29,9.40,13.93,0,14,11,90,90
493175,MANUAL,IDLE,0,97.0,95.1,1,1.86,7.45,2.38,10.41,20.25,0,20,16,90,90
494175,MANUAL,IDLE,0,97.0,93.8,1,3.16,12.63,2.54,10.36,25.53,0,26,20,90,90
495176,MANUAL,IDLE,0,97.0,91.9,1,5.06,20.23,2.80,15.20,38.22,0,38,30,90,90
496176,MANUAL,IDLE,0,97.0,90.8,1,6.20,24.82,3.11,9.18,37.10,0,37,29,90,90
497176,MANUAL,IDLE,0,97.0,89.1,1,7.88,31.52,3.50,13.41,48.43,0,48,38,90,90
498176,MANUAL,IDLE,0,97.0,88.0,1,9.04,36.17,3.95,9.29,49.41,0,49,39,90,90
499177,MANUAL,IDLE,0,97.0,86.3,1,10.66,42.66,4.48,12.98,60.12,0,60,48,90,90
500176,MANUAL,IDLE,0,97.0,85.4,1,11.59,46.37,5.06,7.42,58.86,0,59,47,90,90
501261,MANUAL,IDLE,0,97.0,83.3,1,13.66,54.65,5.75,16.55,76.94,0,77,61,90,90
502174,MANUAL,IDLE,0,97.0,82.9,1,14.08,56.30,6.45,3.31,66.06,0,66,52,90,90
503174,MANUAL,IDLE,0,97.0,81.5,1,15.48,61.92,7.23,11.24,80.38,0,80,64,90,90
504174,MANUAL,IDLE,0,97.0,81.4,1,15.55,62.20,8.00,0.57,70.78,0,71,56,90,90
505175,MANUAL,IDLE,0,97.0,80.2,1,16.79,67.18,8.84,9.95,85.97,0,86,68,90,90
506175,MANUAL,IDLE,0,97.0,80.2,1,16.76,67.04,9.68,-0.28,76.44,0,76,60,90,90
507175,MANUAL,IDLE,0,97.0,79.7,1,17.29,69.15,10.54,4.22,83.91,0,84,67,90,90
508175,MANUAL,IDLE,0,97.0,80.6,1,16.41,65.64,11.37,-7.00,70.01,0,70,56,90,90
509175,MANUAL,IDLE,0,97.0,80.8,1,16.15,64.61,12.17,-2.06,74.72,0,75,60,90,90
510175,MANUAL,IDLE,0,97.0,82.2,1,14.76,59.03,12.91,-11.16,60.78,0,61,48,90,90
511176,MANUAL,IDLE,0,97.0,82.5,1,14.50,58.02,13.64,-2.03,69.63,0,70,56,90,90
512176,MANUAL,IDLE,0,97.0,84.2,1,12.78,51.14,14.28,-13.77,51.64,0,52,41,90,90
513176,MANUAL,IDLE,0,97.0,85.4,1,11.60,46.39,14.86,-9.49,51.75,0,52,41,90,90
514176,MANUAL,IDLE,0,97.0,87.3,1,9.71,38.84,15.34,-15.09,39.09,0,39,31,90,90
515177,MANUAL,IDLE,0,97.0,88.6,1,8.45,33.79,15.76,-10.11,39.44,0,39,31,90,90
516177,MANUAL,IDLE,0,97.0,90.6,1,6.44,25.76,16.09,-16.06,25.78,0,26,20,90,90
517263,MANUAL,IDLE,0,97.0,92.0,1,4.98,19.92,16.33,-11.66,24.60,0,25,20,90,90
518174,MANUAL,IDLE,0,97.0,94.1,1,2.88,11.52,16.48,-16.81,11.19,0,11,8,90,90
519174,MANUAL,IDLE,0,97.0,95.9,1,1.10,4.42,16.53,-14.21,6.75,0,7,5,90,90
520174,MANUAL,IDLE,0,97.0,97.6,1,-0.61,-2.45,16.50,-13.74,0.31,0,0,0,90,90
521175,MANUAL,IDLE,0,97.0,99.1,1,-2.13,-8.50,20.61,-12.10,-4.21,0,0,0,90,90
522175,MANUAL,IDLE,0,97.0,100.2,1,-3.24,0.00,0.00,0.00,0.00,1,0,0,90,90
523175,MANUAL,IDLE,0,97.0,101.5,1,-4.46,0.00,0.00,0.00,0.00,1,0,0,90,90
524175,MANUAL,IDLE,0,97.0,102.2,1,-5.23,0.00,0.00,0.00,0.00,1,0,0,90,90
525176,MANUAL,IDLE,0,97.0,103.0,1,-6.02,0.00,0.00,0.00,0.00,1,0,0,90,90
526175,MANUAL,IDLE,0,97.0,103.3,1,-6.29,0.00,0.00,0.00,0.00,1,0,0,90,90
527176,MANUAL,IDLE,0,97.0,103.5,1,-6.54,0.00,0.00,0.00,0.00,1,0,0,90,90
528176,MANUAL,IDLE,0,97.0,103.6,1,-6.57,0.00,0.00,0.00,0.00,1,0,0,90,90
