t_ms,mode,phase,elapsed_s,target_c,measured_c,sensor_valid,error_c,p_term,i_term,d_term,pid_raw_pct,hard_cutoff,requested_heater_pct,applied_heater_pct,target_fan_pct,real_fan_pct,kp,ki,kd
384195,AUTOTUNE,IDLE,51,150.0,160.0,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
385195,AUTOTUNE,IDLE,52,150.0,159.4,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
386195,AUTOTUNE,IDLE,53,150.0,158.4,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
387195,AUTOTUNE,IDLE,54,150.0,157.2,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
388195,AUTOTUNE,IDLE,55,150.0,155.5,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
389195,AUTOTUNE,IDLE,56,150.0,153.7,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
390195,AUTOTUNE,IDLE,57,150.0,151.8,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
391195,AUTOTUNE,IDLE,58,150.0,149.5,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
392195,AUTOTUNE,IDLE,59,150.0,147.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
393195,AUTOTUNE,IDLE,60,150.0,144.5,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
394195,AUTOTUNE,IDLE,61,150.0,141.7,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
395195,AUTOTUNE,IDLE,62,150.0,139.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
396195,AUTOTUNE,IDLE,63,150.0,136.5,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
397195,AUTOTUNE,IDLE,64,150.0,133.8,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
398195,AUTOTUNE,IDLE,65,150.0,131.4,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
399195,AUTOTUNE,IDLE,66,150.0,129.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
400195,AUTOTUNE,IDLE,67,150.0,127.0,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
401195,AUTOTUNE,IDLE,68,150.0,125.4,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
402195,AUTOTUNE,IDLE,69,150.0,124.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
403195,AUTOTUNE,IDLE,70,150.0,123.0,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
404195,AUTOTUNE,IDLE,71,150.0,122.3,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
405195,AUTOTUNE,IDLE,72,150.0,122.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
406195,AUTOTUNE,IDLE,73,150.0,121.9,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
407195,AUTOTUNE,IDLE,74,150.0,122.3,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
408195,AUTOTUNE,IDLE,75,150.0,122.7,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
409195,AUTOTUNE,IDLE,76,150.0,123.4,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
410195,AUTOTUNE,IDLE,77,150.0,124.3,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
411195,AUTOTUNE,IDLE,78,150.0,125.2,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
412195,AUTOTUNE,IDLE,79,150.0,126.5,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
413195,AUTOTUNE,IDLE,80,150.0,127.8,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
414195,AUTOTUNE,IDLE,81,150.0,129.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
415195,AUTOTUNE,IDLE,82,150.0,130.6,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
416195,AUTOTUNE,IDLE,83,150.0,132.2,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
417195,AUTOTUNE,IDLE,84,150.0,133.8,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
418195,AUTOTUNE,IDLE,85,150.0,135.5,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
419195,AUTOTUNE,IDLE,86,150.0,137.3,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
420195,AUTOTUNE,IDLE,87,150.0,139.0,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
421195,AUTOTUNE,IDLE,88,150.0,140.6,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
422195,AUTOTUNE,IDLE,89,150.0,142.3,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
423196,AUTOTUNE,IDLE,90,150.0,144.0,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
424195,AUTOTUNE,IDLE,91,150.0,145.7,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
425195,AUTOTUNE,IDLE,92,150.0,147.2,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
426195,AUTOTUNE,IDLE,93,150.0,148.8,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
427195,AUTOTUNE,IDLE,94,150.0,150.4,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
428195,AUTOTUNE,IDLE,95,150.0,151.9,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
429195,AUTOTUNE,IDLE,96,150.0,153.3,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
430195,AUTOTUNE,IDLE,97,150.0,154.8,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
431195,AUTOTUNE,IDLE,98,150.0,156.1,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
432195,AUTOTUNE,IDLE,99,150.0,157.3,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
433195,AUTOTUNE,IDLE,100,150.0,158.5,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
434195,AUTOTUNE,IDLE,101,150.0,159.4,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
435195,AUTOTUNE,IDLE,102,150.0,159.9,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
436195,AUTOTUNE,IDLE,103,150.0,160.4,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
437195,AUTOTUNE,IDLE,104,150.0,160.3,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
438195,AUTOTUNE,IDLE,105,150.0,160.1,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
439195,AUTOTUNE,IDLE,106,150.0,159.5,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
440195,AUTOTUNE,IDLE,107,150.0,158.4,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
441195,AUTOTUNE,IDLE,108,150.0,157.3,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
442195,AUTOTUNE,IDLE,109,150.0,155.8,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
443195,AUTOTUNE,IDLE,110,150.0,154.0,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
444195,AUTOTUNE,IDLE,111,150.0,152.2,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
445195,AUTOTUNE,IDLE,112,150.0,149.9,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
446195,AUTOTUNE,IDLE,113,150.0,147.6,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
447195,AUTOTUNE,IDLE,114,150.0,145.0,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
448195,AUTOTUNE,IDLE,115,150.0,142.4,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
449195,AUTOTUNE,IDLE,116,150.0,139.8,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
450195,AUTOTUNE,IDLE,117,150.0,137.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
451195,AUTOTUNE,IDLE,118,150.0,134.4,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
452195,AUTOTUNE,IDLE,119,150.0,131.9,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
453195,AUTOTUNE,IDLE,120,150.0,129.7,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
454195,AUTOTUNE,IDLE,121,150.0,127.7,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
455195,AUTOTUNE,IDLE,122,150.0,126.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
456195,AUTOTUNE,IDLE,123,150.0,124.5,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
457195,AUTOTUNE,IDLE,124,150.0,123.6,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
458195,AUTOTUNE,IDLE,125,150.0,123.0,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
459195,AUTOTUNE,IDLE,126,150.0,122.7,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
460195,AUTOTUNE,IDLE,127,150.0,122.7,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
461195,AUTOTUNE,IDLE,128,150.0,122.9,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
462195,AUTOTUNE,IDLE,129,150.0,123.4,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
463195,AUTOTUNE,IDLE,130,150.0,124.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
464195,AUTOTUNE,IDLE,131,150.0,125.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
465195,AUTOTUNE,IDLE,132,150.0,126.3,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
466195,AUTOTUNE,IDLE,133,150.0,127.5,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
467195,AUTOTUNE,IDLE,134,150.0,128.9,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
468195,AUTOTUNE,IDLE,135,150.0,130.3,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
469195,AUTOTUNE,IDLE,136,150.0,132.0,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
470195,AUTOTUNE,IDLE,137,150.0,133.5,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
471195,AUTOTUNE,IDLE,138,150.0,135.2,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
472195,AUTOTUNE,IDLE,139,150.0,136.8,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
473195,AUTOTUNE,IDLE,140,150.0,138.5,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
474195,AUTOTUNE,IDLE,141,150.0,140.2,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
475195,AUTOTUNE,IDLE,142,150.0,142.0,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
476195,AUTOTUNE,IDLE,143,150.0,143.7,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
477195,AUTOTUNE,IDLE,144,150.0,145.4,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
478195,AUTOTUNE,IDLE,145,150.0,146.9,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
479195,AUTOTUNE,IDLE,146,150.0,148.4,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
480195,AUTOTUNE,IDLE,147,150.0,150.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
481195,AUTOTUNE,IDLE,148,150.0,151.6,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
482195,AUTOTUNE,IDLE,149,150.0,153.2,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
483195,AUTOTUNE,IDLE,150,150.0,154.7,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
484195,AUTOTUNE,IDLE,151,150.0,156.1,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
485195,AUTOTUNE,IDLE,152,150.0,157.3,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
486195,AUTOTUNE,IDLE,153,150.0,158.3,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
487195,AUTOTUNE,IDLE,154,150.0,159.3,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
488195,AUTOTUNE,IDLE,155,150.0,160.0,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
489195,AUTOTUNE,IDLE,156,150.0,160.4,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
490195,AUTOTUNE,IDLE,157,150.0,160.6,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
491196,AUTOTUNE,IDLE,158,150.0,160.3,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
492195,AUTOTUNE,IDLE,159,150.0,159.8,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
493195,AUTOTUNE,IDLE,160,150.0,158.8,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
494195,AUTOTUNE,IDLE,161,150.0,157.6,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
495195,AUTOTUNE,IDLE,162,150.0,154.0,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
496195,AUTOTUNE,IDLE,163,150.0,153.2,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
497195,AUTOTUNE,IDLE,164,150.0,151.7,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
498195,AUTOTUNE,IDLE,165,150.0,150.0,1,-122.94,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,14.9737
499195,AUTOTUNE,IDLE,166,150.0,147.7,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
500195,AUTOTUNE,IDLE,167,150.0,145.4,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
501195,AUTOTUNE,IDLE,168,150.0,142.8,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
502195,AUTOTUNE,IDLE,169,150.0,140.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
503195,AUTOTUNE,IDLE,170,150.0,137.4,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
504195,AUTOTUNE,IDLE,171,150.0,134.7,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
505195,AUTOTUNE,IDLE,172,150.0,132.5,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
506195,AUTOTUNE,IDLE,173,150.0,130.2,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
507195,AUTOTUNE,IDLE,174,150.0,128.2,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
508195,AUTOTUNE,IDLE,175,150.0,126.6,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
509195,AUTOTUNE,IDLE,176,150.0,125.2,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
510195,AUTOTUNE,IDLE,177,150.0,124.2,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
511195,AUTOTUNE,IDLE,178,150.0,123.6,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
512195,AUTOTUNE,IDLE,179,150.0,123.1,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
513195,AUTOTUNE,IDLE,180,150.0,123.0,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
514195,AUTOTUNE,IDLE,181,150.0,123.3,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
515195,AUTOTUNE,IDLE,182,150.0,123.9,1,-122.94,0.00,0.00,0.00,0.00,1,80,80,100,100,0.8576,0.0307,14.9737
